0.54517,-0.45232,0.92509
0.54573888,-0.44840294,0.90464561
0.54634664,-0.44408112,0.88768608
0.54699196,-0.43941058,0.87319087
0.54767352,-0.43444736,0.86013944
0.54839,-0.4292475,0.84751125
0.54914008,-0.42386704,0.83428576
0.54992244,-0.41836202,0.81944243
0.55073576,-0.41278848,0.80196072
0.55157872,-0.40720246,0.78082009
0.55245,-0.40166,0.755
