0.55245,-0.4017,0.755
0.52038605,-0.4583393,0.78062556
0.4860544,-0.5096704,0.80040448
0.45004035,-0.5562831,0.81419012
0.4129292,-0.5987672,0.82183584
0.37530625,-0.6377125,0.823195
0.3377568,-0.6737088,0.81812096
0.30086615,-0.7073459,0.80646708
0.2652196,-0.7392136,0.78808672
0.23140245,-0.7699017,0.76283324
0.2,-0.8,0.73056
