0.2,-0.8,0.73056
0.23140245,-0.7699017,0.78983324
0.2652196,-0.7392136,0.83608672
0.30086615,-0.7073459,0.86946708
0.3377568,-0.6737088,0.89012096
0.37530625,-0.6377125,0.898195
0.4129292,-0.5987672,0.89383584
0.45004035,-0.5562831,0.87719012
0.4860544,-0.5096704,0.84840448
0.52038605,-0.4583393,0.80762556
0.55245,-0.4017,0.755
