0.55245,-0.4017,0.75
0.5593814,-0.41480916,0.76331
0.5781952,-0.45039808,0.77328
0.6059208,-0.50284692,0.77997
0.6395876,-0.56653584,0.78344
0.676225,-0.635845,0.78375
0.7128624,-0.70515456,0.78096
0.7465292,-0.76884468,0.77513
0.7742548,-0.82129552,0.76632
0.7930686,-0.85688724,0.75459
0.8,-0.87,0.74
